# Cascadia inter-ETS (secular) velocities by station in mm/year
# Seasonal amplitudes are given in mm
# a1 is an annual period sine wave, a2 is an annual cosine wave; s1 and s2 are the same but with semiannual (6month) periods
# Made by Noel Bartlow, July 23, 2018 
# For more info email nbartlow@berkeley.edu
# Do not share without permission

# Name 	  Ev 	 	  Nv 	 	 Uv 	 	 Ea1	 	 Na1	 	 Ua1	 	 Ea2	 	 Na2	 	 Ua2	 	 Es1	 	 Ns1	 	 Us1	 	 Es2	 	 Ns2	 	 Us2
SC03 	  12.7552 	  11.2636 	  2.3434 	  1.2436 	  -2.2617 	  -8.6335  	  0.2878 	  0.8442 	  0.2330 	  -0.3268 	  0.7230 	  2.2902 	  -0.1227 	  -0.6535 	  -1.1896
SC04 	  10.3369 	  5.9605 	  6.0334 	  0.5765 	  0.7667 	  -7.6064  	  1.0162 	  0.2482 	  -2.0983 	  -0.1777 	  -0.0957 	  1.7328 	  -0.0369 	  0.0546 	  -1.0215
SEAT 	  7.8273 	  5.3836 	  1.0893 	  0.0298 	  0.5890 	  -8.8943  	  0.2683 	  0.2771 	  -2.2825 	  -0.0662 	  -0.0695 	  1.8012 	  0.0189 	  0.0468 	  -1.3402
SEDR 	  4.3668 	  3.6722 	  -2.9881 	  0.6241 	  0.7837 	  -6.2826  	  -0.2199 	  -0.5500 	  0.1237 	  -0.1417 	  -0.0780 	  1.5322 	  0.1773 	  0.2033 	  -0.9627
SHIN 	  -5.2728 	  4.8297 	  0.3221 	  -0.1913 	  -0.4403 	  -5.0543  	  0.1870 	  -0.0986 	  -1.0741 	  -0.0810 	  0.0587 	  0.2270 	  -0.0210 	  0.0211 	  -0.6924
SHLD 	  -2.7532 	  2.5053 	  -0.0927 	  0.0435 	  0.0888 	  -3.7871  	  -0.0792 	  -0.2184 	  -1.0026 	  -0.1578 	  0.0317 	  0.3219 	  -0.0234 	  0.0912 	  -0.7477
TPW2 	  11.5818 	  9.0377 	  -1.8994 	  1.0578 	  0.4071 	  -4.7033  	  0.7312 	  2.1216 	  -1.6480 	  -0.3197 	  -0.2343 	  1.4658 	  -0.1854 	  0.0822 	  -0.8570
TRND 	  1.5182 	  15.6526 	  -1.6526 	  1.5130 	  0.1450 	  -5.5571  	  0.2451 	  -0.0038 	  -0.4441 	  0.0084 	  0.1800 	  -0.0684 	  0.0197 	  0.0137 	  0.2935
TWHL 	  7.9254 	  8.7717 	  0.9207 	  0.3139 	  0.2305 	  -7.0518  	  -0.0994 	  -0.0920 	  -0.5065 	  -0.0694 	  0.0897 	  1.6519 	  -0.0152 	  -0.2129 	  -2.0099
UCLU 	  14.1652 	  9.0043 	  1.2549 	  0.6425 	  0.4472 	  -4.7800  	  0.4120 	  0.0058 	  -0.4936 	  -0.1681 	  -0.0603 	  1.1053 	  -0.0003 	  -0.0820 	  -0.5556
WILL 	  0.6354 	  0.2087 	  1.6685 	  -0.0236 	  -0.0417 	  -6.1397  	  0.1812 	  -0.1202 	  -1.3785 	  -0.1405 	  0.2702 	  0.6752 	  -0.3018 	  -0.0063 	  -0.9220
WSLR 	  4.7232 	  1.3381 	  6.2458 	  -0.6853 	  -0.9209 	  -9.8326  	  -0.5723 	  -1.5335 	  3.3378 	  0.1673 	  -0.2795 	  0.9496 	  -0.8279 	  -0.8214 	  -0.3545
